2 14 0.79278 0.380628 0.616563 0.197901 0.0182512 0.654629 0.331292 0.393451 0.129609 0.35206 0.844201 0.435375 0.919119 0.776418 0.314608 0.133293 0.750525 0.234676 0.854236 0.944193 0.794919 0.389913 0.620126 0.205812 0.0193965 0.658453 0.340435 0.401766 0.13903 0.357779 0.852375 0.438867 0.926564 0.782538 0.315867 0.134554 0.755114 0.241515 0.855438 0.944795 
2 15 0.141179 0.599194 0.812305 0.974467 0.238217 0.227762 0.933005 0.859511 0.624005 0.0260003 0.560325 0.137716 0.8866 0.299211 0.970299 0.44872 0.468209 0.467209 0.899267 0.689134 0.143454 0.599731 0.812624 0.981178 0.244114 0.23224 0.93814 0.865605 0.630449 0.0280778 0.561532 0.143142 0.890226 0.308341 0.978278 0.45566 0.472225 0.472385 0.900637 0.693227 
2 16 0.0312551 0.274869 0.722293 0.000275349 0.492207 0.138002 0.0561348 0.961921 0.349783 0.542825 0.513759 0.79845 0.523785 0.678709 0.332073 0.402784 0.614501 0.0396633 0.171394 0.730373 0.0331815 0.278955 0.728622 0.00373966 0.495393 0.141871 0.0637901 0.971912 0.351773 0.544841 0.519839 0.799917 0.529501 0.687156 0.339513 0.408338 0.620641 0.0430982 0.175632 0.734029 
2 17 0.0866058 0.325262 0.53186 0.110132 0.127237 0.917977 0.549302 0.664346 0.159347 0.597956 0.949394 0.430824 0.759196 0.683365 0.920936 0.178152 0.517482 0.0936437 0.652046 0.203913 0.0907874 0.330902 0.532463 0.115627 0.127831 0.926562 0.557766 0.674078 0.16218 0.598585 0.952216 0.432811 0.765924 0.68505 0.920974 0.184835 0.522152 0.098095 0.66087 0.204074 
2 18 0.109083 0.245494 0.886352 0.487048 0.548907 0.172459 0.967038 0.890453 0.839556 0.5263 0.78213 0.756626 0.154232 0.162428 0.167285 0.33357 0.32215 0.0376828 0.491122 0.658614 0.114695 0.245795 0.891826 0.496414 0.55644 0.176263 0.970052 0.892957 0.846641 0.527215 0.785209 0.76308 0.158784 0.166518 0.17714 0.337113 0.328564 0.038465 0.493649 0.658631 
2 19 0.10087 0.165406 0.960956 0.254563 0.549228 0.55761 0.759697 0.37504 0.766313 0.102468 0.930975 0.9754 0.189622 0.0323388 0.193147 0.549478 0.708398 0.994661 0.748435 0.171227 0.110425 0.166571 0.96316 0.256993 0.557745 0.56663 0.76968 0.382495 0.77273 0.111102 0.933887 0.983706 0.197274 0.0360932 0.199117 0.557248 0.717234 0.999659 0.755332 0.174055 
2 20 0.910853 0.902494 0.263153 0.335606 0.667104 0.541796 0.758699 0.70228 0.276393 0.954292 0.97424 0.796038 0.109927 0.383381 0.559109 0.0111431 0.56569 0.16162 0.191671 0.0728548 0.914846 0.907977 0.265511 0.340134 0.675296 0.549259 0.762766 0.708891 0.279408 0.963315 0.97834 0.802058 0.110657 0.38729 0.566099 0.015017 0.568376 0.169704 0.198153 0.0766443 
2 21 0.493255 0.353126 0.43915 0.576638 0.499835 0.172927 0.164685 0.791156 0.549814 0.351869 0.915687 0.400523 0.0434072 0.96922 0.830683 0.984922 0.0823947 0.204153 0.197465 0.0907455 0.495417 0.362048 0.448972 0.57807 0.500661 0.176673 0.167139 0.793664 0.554967 0.355991 0.921374 0.408586 0.0447082 0.971292 0.833744 0.988251 0.0892113 0.205792 0.206183 0.0932158 
2 22 0.51707 0.596703 0.822799 0.627998 0.420051 0.813622 0.47432 0.464033 0.562306 0.652465 0.00518158 0.214659 0.738162 0.923061 0.68391 0.50639 0.973102 0.396488 0.454478 0.742002 0.52575 0.60657 0.829663 0.631965 0.424829 0.81657 0.478613 0.470613 0.568982 0.655262 0.00577355 0.217196 0.742894 0.925568 0.688649 0.514741 0.974589 0.404194 0.460842 0.744723 
2 23 0.180408 0.077255 0.944811 0.377179 0.228601 0.954651 0.750104 0.403707 0.203926 0.965837 0.724963 0.60336 0.00420215 0.677832 0.680744 0.59878 0.202964 0.958215 0.215447 0.218624 0.188285 0.0856662 0.95427 0.385466 0.237215 0.963341 0.754279 0.407328 0.212162 0.970005 0.729114 0.613234 0.00550392 0.680201 0.682204 0.599517 0.21029 0.96562 0.223839 0.221331 
2 24 0.835845 0.457732 0.412836 0.435772 0.631842 0.0789411 0.47033 0.853798 0.703332 0.181981 0.725291 0.237746 0.867889 0.487712 0.165043 0.150371 0.591714 0.211342 0.155059 0.368609 0.842073 0.464985 0.413859 0.438197 0.637289 0.0794237 0.473715 0.856584 0.712036 0.18729 0.727645 0.245969 0.868275 0.491265 0.168146 0.159438 0.600008 0.217163 0.158134 0.368959 
2 25 0.0652273 0.302871 0.697825 0.565461 0.458841 0.0124615 0.563489 0.728453 0.474775 0.725622 0.032957 0.409143 0.0346696 0.947031 0.332639 0.441389 0.644286 0.688851 0.123723 0.540555 0.0729332 0.312544 0.699369 0.57235 0.460459 0.0205164 0.569246 0.733561 0.480627 0.729074 0.0405328 0.410768 0.0363869 0.955232 0.340989 0.44198 0.646375 0.692521 0.131856 0.547884 
2 26 0.549682 0.720948 0.3822 0.30414 0.49026 0.234011 0.338934 0.596737 0.0518739 0.856061 0.275584 0.782175 0.0172278 0.311988 0.814288 0.129753 0.104098 0.616127 0.376962 0.647873 0.556751 0.728001 0.384043 0.311143 0.492052 0.239288 0.34568 0.604946 0.0532608 0.856284 0.276575 0.790149 0.023496 0.315194 0.821658 0.132915 0.112936 0.624909 0.385 0.648503 
2 27 0.591894 0.250697 0.714764 0.185877 0.192756 0.317012 0.662178 0.786237 0.181159 0.0242924 0.967667 0.869281 0.22577 0.543713 0.893645 0.351769 0.0431582 0.570678 0.289279 0.66245 0.595207 0.252286 0.715484 0.188256 0.1962 0.326814 0.671467 0.79275 0.183731 0.0291296 0.976522 0.871199 0.233949 0.545544 0.89644 0.358701 0.0455985 0.574189 0.292487 0.671789 
2 28 0.795015 0.322907 0.195004 0.543225 0.981289 0.191306 0.928788 0.195916 0.824259 0.0842391 0.744114 0.506807 0.268008 0.958915 0.515791 0.743142 0.962922 0.104408 0.380101 0.0968658 0.79809 0.323499 0.200163 0.549349 0.987721 0.193023 0.932762 0.203929 0.829969 0.0853305 0.750711 0.508564 0.272554 0.960657 0.521758 0.7466 0.963917 0.11235 0.381499 0.0980759 
2 29 0.71328 0.587647 0.0646321 0.238461 0.134113 0.655652 0.879341 0.483427 0.12307 0.134091 0.257837 0.187079 0.600612 0.343297 0.931294 0.800032 0.811845 0.658865 0.19445 0.701768 0.719075 0.597601 0.0683909 0.24829 0.14053 0.659163 0.881056 0.484387 0.124274 0.138307 0.263537 0.188623 0.601584 0.352467 0.933749 0.8059 0.81701 0.6627 0.200047 0.704407 
2 30 0.117474 0.047252 0.280112 0.508137 0.110282 0.82239 0.226136 0.699001 0.12716 0.857696 0.201087 0.763624 0.235599 0.876697 0.936927 0.321922 0.162713 0.643997 0.777723 0.131522 0.117986 0.0551918 0.282344 0.51113 0.111749 0.829266 0.227766 0.699825 0.129502 0.861382 0.207983 0.763755 0.237441 0.87724 0.945782 0.323678 0.172571 0.653381 0.782151 0.134931 
2 31 0.366313 0.77319 0.420443 0.623929 0.769784 0.0879195 0.302735 0.719641 0.0645333 0.996059 0.0247698 0.414182 0.835104 0.81746 0.394445 0.910829 0.150726 0.503177 0.275718 0.0471862 0.373567 0.78185 0.426996 0.628661 0.772422 0.0935807 0.304151 0.727163 0.0714444 1.00188 0.0294334 0.416314 0.836958 0.822132 0.397703 0.915937 0.160147 0.50808 0.284755 0.0562087 
2 32 0.535012 0.366519 0.659514 0.516957 0.538491 0.100432 0.641703 0.634231 0.743836 0.739727 0.0611399 0.175809 0.564113 0.699477 0.00203477 6.26567e-06 0.596175 0.80363 0.266703 0.645802 0.538073 0.376124 0.665351 0.520677 0.538935 0.106235 0.649865 0.63591 0.750536 0.749043 0.0647688 0.178455 0.568921 0.707611 0.00274067 0.00973104 0.599323 0.805906 0.268726 0.651669 
2 33 0.429148 0.953473 0.133557 0.136822 0.719747 0.997153 0.156116 0.619122 0.35863 0.520889 0.953591 0.907256 0.901834 0.0167438 0.583021 0.872381 0.854533 0.143851 0.866559 0.527873 0.431284 0.957009 0.135763 0.143647 0.722342 0.99912 0.156728 0.622641 0.360094 0.529519 0.962192 0.916759 0.905509 0.0200188 0.592321 0.881546 0.855895 0.150128 0.872669 0.531544 
2 34 0.549947 0.577584 0.771319 0.0259106 0.485026 0.0292358 0.730151 0.239789 0.101678 0.232136 0.0660737 0.52742 0.276647 0.496214 0.445769 0.150233 0.936504 0.0350082 0.284482 0.00197179 0.552908 0.579455 0.776804 0.0335461 0.49287 0.037817 0.733475 0.247909 0.103625 0.234177 0.0758854 0.531067 0.281165 0.505543 0.448472 0.158896 0.94569 0.0367302 0.289919 0.00228839 
2 35 0.614815 0.610731 0.452888 0.142256 0.968442 0.128038 0.606931 0.232868 0.0683144 0.683257 0.907386 0.248754 0.652955 0.0913529 0.861796 0.257662 0.281286 0.901877 0.827823 0.890322 0.616326 0.614553 0.460188 0.143329 0.969761 0.136964 0.607319 0.23454 0.0731623 0.68467 0.909691 0.250946 0.655212 0.091432 0.868708 0.267133 0.283276 0.907982 0.828019 0.896743 
2 36 0.865903 0.861275 0.485735 0.166352 0.975457 0.689595 0.420896 0.421502 0.430754 0.632557 0.4226 0.432824 0.475158 0.514811 0.425526 0.19696 0.194742 0.730906 0.764767 0.656879 0.866845 0.866461 0.48579 0.171887 0.982359 0.692307 0.423239 0.422525 0.435368 0.640136 0.428262 0.438854 0.477472 0.524599 0.432224 0.204783 0.196197 0.735785 0.765049 0.657976 
2 37 0.778219 0.154141 0.834945 0.199563 0.700175 0.900591 0.92389 0.486288 0.593498 0.718541 0.0110114 0.977116 0.3616 0.314604 0.645655 0.153205 0.607855 0.416742 0.69626 0.831407 0.782659 0.160081 0.840967 0.204442 0.704266 0.90234 0.929479 0.491614 0.59508 0.72261 0.0115981 0.979524 0.369808 0.317942 0.649352 0.153671 0.613533 0.423074 0.698717 0.837866 
2 38 0.729512 0.965072 0.0268041 0.2902 0.302191 0.753316 0.00564456 0.439123 0.551991 0.495659 0.863532 0.866305 0.0144928 0.0934018 0.757851 0.995458 0.231068 0.0893411 0.92974 0.362681 0.732861 0.970992 0.0323421 0.295175 0.302265 0.757602 0.0101721 0.445853 0.556065 0.498609 0.866871 0.867406 0.0231967 0.102498 0.766345 0.998923 0.236561 0.0913286 0.934687 0.370235 
2 39 0.680556 0.552801 0.699591 0.858579 0.46146 0.511728 0.433937 0.778927 0.0803609 0.707826 0.0790307 0.372159 0.0959763 0.389076 0.197273 0.36705 0.0975465 0.220423 0.811201 0.567826 0.684987 0.56001 0.707438 0.86648 0.466507 0.511897 0.443306 0.783871 0.0898112 0.712917 0.0827025 0.373899 0.105527 0.395186 0.201815 0.374673 0.104467 0.222192 0.813662 0.570474 
2 40 0.446475 0.913758 0.975788 0.847888 0.858274 0.00661062 0.626861 0.257012 0.142902 0.295524 0.571734 0.775146 0.41083 0.524389 0.736285 0.741339 0.844531 0.684561 0.249164 0.0190167 0.447004 0.920065 0.979322 0.857499 0.866952 0.0101449 0.634302 0.261865 0.14782 0.305204 0.578923 0.782461 0.418963 0.53026 0.738999 0.745594 0.845666 0.687437 0.25578 0.0238387 
2 41 0.125038 0.482227 0.0500983 0.609319 0.426834 0.47602 0.0814141 0.636101 0.0596544 0.88569 0.795447 0.21557 0.608748 0.885974 0.221052 0.103751 0.781586 0.0470612 0.561559 0.267695 0.129086 0.485561 0.0541011 0.613603 0.427827 0.48171 0.0852186 0.638038 0.0655739 0.893843 0.796877 0.218676 0.618453 0.893581 0.22522 0.108147 0.789334 0.0552216 0.562317 0.273485 
2 42 0.640155 0.762175 0.956157 0.954016 0.910738 0.454895 0.791614 0.550068 0.749331 0.824905 0.900852 0.326696 0.140787 0.277015 0.788704 0.569214 0.978456 0.864248 0.629886 0.565806 0.649313 0.767272 0.963953 0.959559 0.914856 0.46223 0.797827 0.556911 0.755305 0.826996 0.90391 0.331348 0.148988 0.285727 0.791046 0.578417 0.986603 0.873355 0.638192 0.573607 
2 43 0.525929 0.0632955 0.666895 0.509509 0.949752 0.0482018 0.134334 0.452174 0.456332 0.163418 0.389043 0.208449 0.435774 0.363617 0.339278 0.535161 0.0835465 0.267917 0.89988 0.239468 0.532226 0.0674138 0.670477 0.515775 0.954071 0.0553377 0.142216 0.454288 0.464368 0.173347 0.39246 0.216583 0.43861 0.368745 0.347651 0.539011 0.0846527 0.273495 0.908889 0.247587 
2 44 0.831387 0.740154 0.588182 0.682191 0.179788 0.439 0.425763 0.915491 0.14603 0.383717 0.730003 0.866185 0.865555 0.918075 0.280889 0.292202 0.932158 0.533905 0.46299 0.773404 0.835703 0.742342 0.596861 0.686666 0.185482 0.443651 0.429116 0.916836 0.155559 0.392947 0.735538 0.868111 0.867807 0.923544 0.288852 0.294401 0.932508 0.539893 0.468572 0.777876 
2 45 0.567101 0.0590107 0.838745 0.268333 0.828432 0.88272 0.277907 0.176293 0.698386 0.602341 0.386767 0.989527 0.819157 0.908209 0.00565812 0.0377142 0.698223 0.303332 0.0846605 0.97805 0.570041 0.064361 0.844266 0.277167 0.834443 0.887787 0.285613 0.17982 0.708338 0.603682 0.388935 0.990927 0.827765 0.911462 0.0074127 0.0444113 0.708134 0.311951 0.0893271 0.983027 
2 46 0.673037 0.943989 0.153777 0.534952 0.0664659 0.0444766 0.177788 0.523019 0.537696 0.883197 0.343673 0.546813 0.760099 0.851921 0.939316 0.155022 0.450696 0.267938 0.832153 0.586391 0.677054 0.944727 0.161564 0.53733 0.0714755 0.048959 0.183916 0.5297 0.544755 0.892248 0.352832 0.556757 0.763095 0.854043 0.948814 0.161531 0.457946 0.272668 0.841648 0.592273 
2 47 0.107076 0.749134 0.737805 0.350368 0.487276 0.368784 0.814282 0.256468 0.069665 0.849083 0.40852 0.872976 0.143298 0.1781 0.0971363 0.890506 0.085252 0.94785 0.417558 0.0467227 0.113925 0.757731 0.740563 0.350595 0.490536 0.374527 0.818379 0.263066 0.0744281 0.85267 0.414477 0.873598 0.151284 0.184161 0.0976965 0.897598 0.0928099 0.951638 0.42184 0.0512328 
2 48 0.110995 0.785078 0.64159 0.00391206 0.90895 0.474453 0.014469 0.229924 0.0516147 0.357565 0.169709 0.469439 0.320691 0.765198 0.391523 0.248439 0.254077 0.477774 0.821438 0.580371 0.118695 0.79029 0.64733 0.0100396 0.91755 0.481742 0.0154778 0.230783 0.053466 0.360982 0.179512 0.471682 0.328308 0.770609 0.401425 0.254121 0.260406 0.479509 0.828489 0.581798 
2 49 0.399252 0.301044 0.995526 0.783852 0.750192 0.957315 0.515115 0.610991 0.812413 0.485273 0.267889 0.172002 0.989939 0.991622 0.262741 0.103718 0.837568 0.962926 0.606785 0.27392 0.408798 0.304537 1.00157 0.790602 0.75266 0.958728 0.524592 0.611435 0.819553 0.488971 0.276458 0.179308 0.997029 0.994333 0.271692 0.10739 0.844877 0.970036 0.616176 0.274952 
2 50 0.573295 0.126258 0.15399 0.287302 0.525031 0.194513 0.703405 0.773571 0.373752 0.102653 0.380757 0.289607 0.51312 0.547478 0.905185 0.299507 0.606855 0.221356 0.831034 0.00718171 0.57628 0.130379 0.158332 0.288988 0.526036 0.194984 0.70514 0.781041 0.377334 0.103757 0.382869 0.292013 0.513823 0.556826 0.913754 0.307741 0.610578 0.228842 0.838202 0.00804201 
2 51 0.900553 0.0189675 0.498104 0.790831 0.29288 0.674899 0.549707 0.773447 0.160616 0.279149 0.960691 0.815288 0.352156 0.448649 0.579728 0.395466 0.416777 0.844506 0.573229 0.953387 0.906592 0.0235776 0.50746 0.791529 0.30182 0.678359 0.551362 0.776962 0.166915 0.289067 0.965855 0.823829 0.352756 0.454029 0.582829 0.398503 0.423863 0.850727 0.577204 0.957565 
2 52 0.793528 0.263467 0.991243 0.746899 0.244357 0.381637 0.931441 0.482806 0.654077 0.880278 0.525457 0.0975062 0.246382 0.947495 0.702375 0.726908 0.0875512 0.801219 0.379801 0.995481 0.795582 0.268347 0.996643 0.752024 0.252469 0.383643 0.941235 0.488329 0.655588 0.890194 0.533281 0.0995951 0.247986 0.956889 0.702705 0.731262 0.0970911 0.81104 0.388881 1.00103 
2 53 0.221584 0.995981 0.225579 0.801883 0.485936 0.401285 0.394403 0.598041 0.804813 0.39264 0.141616 0.625419 0.0870202 0.619011 0.564537 0.220219 0.799586 0.758303 0.0555241 0.494976 0.225688 0.996512 0.234326 0.803374 0.495408 0.405036 0.399284 0.599833 0.812536 0.396316 0.151037 0.634685 0.0946631 0.62026 0.567873 0.22258 0.806262 0.760387 0.0579098 0.502796 
2 54 0.432665 0.907555 0.467134 0.0350208 0.748209 0.703311 0.512078 0.312672 0.612789 0.206065 0.365429 0.0790915 0.365035 0.92957 0.298357 0.978219 0.693267 0.425465 0.612439 0.393421 0.441731 0.917534 0.475128 0.0379526 0.755671 0.708218 0.516434 0.31355 0.621039 0.212799 0.36653 0.0861224 0.36587 0.930451 0.299074 0.985129 0.695566 0.431252 0.615898 0.395519 
2 55 0.721309 0.735437 0.872046 0.917344 0.539494 0.535012 0.557066 0.267351 0.249158 0.808733 0.095792 0.651654 0.956831 0.434999 0.335415 0.854386 0.385636 0.0544383 0.876861 0.0518127 0.722333 0.739955 0.872306 0.921256 0.545206 0.542245 0.561642 0.274487 0.256291 0.815604 0.105639 0.652204 0.958237 0.439614 0.339219 0.860108 0.39107 0.0581414 0.880062 0.0523392 
2 56 0.393658 0.447321 0.310842 0.842897 0.0845912 0.989081 0.591209 0.860552 0.670724 0.82423 0.481407 0.870323 0.847524 0.857143 0.735925 0.556774 0.584218 0.756453 0.975761 0.785693 0.401536 0.451318 0.313699 0.843202 0.0875747 0.990145 0.599298 0.865992 0.679845 0.825098 0.483207 0.871165 0.854902 0.857713 0.744023 0.558106 0.586699 0.757694 0.983303 0.78641 
2 57 0.67934 0.449628 0.214584 0.349297 0.782165 0.202453 0.560079 0.872735 0.206167 0.278534 0.769475 0.647486 0.479531 0.967335 0.0577062 0.569258 0.113544 0.357258 0.0188861 0.0116003 0.681651 0.45725 0.221673 0.349627 0.789526 0.207659 0.561218 0.875815 0.212718 0.28673 0.773416 0.648581 0.487754 0.972007 0.0577218 0.576245 0.117878 0.366604 0.0272654 0.0132088 
2 58 0.144965 0.723612 0.977013 0.668174 0.204684 0.860198 0.88512 0.0449716 0.786563 0.159926 0.223809 0.520599 0.762672 0.618845 0.880939 0.72765 0.960594 0.49228 0.708308 0.361994 0.151786 0.726752 0.977661 0.673911 0.214352 0.864897 0.889376 0.0501193 0.789002 0.169764 0.227165 0.525748 0.764419 0.627037 0.888084 0.732903 0.961378 0.50107 0.713433 0.371385 
2 59 0.823934 0.585407 0.566063 0.476185 0.181561 0.411338 0.494654 0.577052 0.542212 0.25574 0.814627 0.490826 0.56107 0.204333 0.871278 0.640654 0.736347 0.54869 0.580732 0.61984 0.832459 0.592326 0.572981 0.47634 0.183152 0.413886 0.504099 0.585221 0.543275 0.256311 0.824156 0.498208 0.567074 0.208286 0.87904 0.645904 0.740201 0.557343 0.582394 0.627098 
2 60 0.200458 0.776135 0.309982 0.0805822 0.701563 0.978598 0.0855888 0.444745 0.282973 0.219529 0.617798 0.0754502 0.575293 0.34474 0.933427 0.92571 0.0606574 0.36776 0.623359 0.974157 0.207609 0.778771 0.316059 0.087348 0.710347 0.987932 0.0860465 0.454305 0.285054 0.228427 0.621852 0.0828228 0.575716 0.350175 0.942672 0.932864 0.0610409 0.377507 0.629726 0.976427 
2 61 0.191401 0.140332 0.230775 0.628815 0.420179 0.66892 0.863881 0.390619 0.491634 0.959656 0.125183 0.301513 0.541516 0.28418 0.648992 0.22152 0.772449 0.212617 0.714456 0.641683 0.193578 0.148079 0.233199 0.631163 0.425385 0.676896 0.869777 0.393763 0.493219 0.964551 0.132314 0.302289 0.550659 0.290519 0.653261 0.230412 0.776282 0.219519 0.721739 0.647988 
2 62 0.336416 0.387117 0.866047 0.876618 0.769979 0.923425 0.951619 0.312445 0.435318 0.46757 0.878424 0.376475 0.2296 0.791754 0.277915 0.16151 0.630816 0.733862 0.225189 0.539695 0.340886 0.391188 0.875976 0.876886 0.773214 0.928028 0.954939 0.320794 0.439301 0.472552 0.880763 0.378351 0.236533 0.796999 0.287759 0.168794 0.639048 0.735729 0.230136 0.549249 
2 63 0.509446 0.197738 0.854574 0.0864218 0.312602 0.216644 0.00725077 0.842968 0.766262 0.620829 0.0968048 0.598285 0.780995 0.617087 0.602515 0.250459 0.292066 0.411221 0.84482 0.272493 0.510226 0.206571 0.862156 0.0871327 0.314128 0.224879 0.0104893 0.845187 0.774559 0.623736 0.104605 0.602966 0.787256 0.6175 0.610176 0.251586 0.292488 0.416092 0.850752 0.274678 
2 64 0.965036 0.814583 0.851937 0.921683 0.582336 0.0690816 0.219512 0.910792 0.391544 0.275691 0.426097 0.00439822 0.98508 0.100699 0.0175699 0.706969 0.41706 0.945044 0.029052 0.418039 0.965478 0.820543 0.856856 0.925286 0.592068 0.0721116 0.221825 0.912394 0.398989 0.282186 0.427237 0.00607999 0.992619 0.101373 0.0269442 0.708124 0.425912 0.949208 0.0308522 0.427399 
2 65 0.104518 0.182855 0.936939 0.645986 0.86045 0.659123 0.948427 0.0754717 0.993233 0.849853 0.867909 0.653936 0.0999214 0.690285 0.407929 0.895451 0.437387 0.461421 0.91632 0.672234 0.108635 0.190461 0.939089 0.646569 0.868177 0.666114 0.955223 0.0825257 0.994924 0.853651 0.868752 0.655266 0.106398 0.697779 0.416981 0.901613 0.446722 0.462809 0.917089 0.681364 
2 66 0.818037 0.139856 0.0583194 0.822479 0.538658 0.418488 0.124476 0.875232 0.834317 0.830736 0.221612 0.344169 0.126456 0.424379 0.773242 0.565083 0.463286 0.08337 0.37172 0.318564 0.824983 0.146763 0.0673906 0.829719 0.539453 0.423758 0.12488 0.875949 0.83736 0.831981 0.229216 0.350108 0.133058 0.428591 0.773811 0.565976 0.473003 0.0920437 0.378257 0.323661 
